Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-09-16 00:00:00-04:00,16.328295453458306,16.356812809908526,16.21015123154774,16.324220657348633,2793400,0.0,0.0
2013-09-17 00:00:00-04:00,16.39755349857375,16.495328414409943,16.39348025603371,16.409774780273438,1771400,0.0,0.0
2013-09-18 00:00:00-04:00,16.405709163020425,16.474965196947913,16.25904749813835,16.47089195251465,1687400,0.0,0.0
2013-09-19 00:00:00-04:00,16.499405656974318,16.53199782151437,16.39348423037904,16.479036331176758,2019600,0.0,0.0
2013-09-20 00:00:00-04:00,16.47903621579931,16.544218990343094,16.393484115600586,16.393484115600586,4361200,0.0,0.0
2013-09-23 00:00:00-04:00,16.434222321757826,16.51162637878195,16.32830089877324,16.43014907836914,2556600,0.0,0.0
2013-09-24 00:00:00-04:00,16.69087655271827,16.756059311371928,16.503474761769386,16.678653717041016,3356000,0.0,0.0
2013-09-25 00:00:00-04:00,16.682733860583394,16.69902994398973,16.401631861104285,16.438297271728516,2946600,0.0,0.0
2013-09-26 00:00:00-04:00,16.584958472179707,16.63791996479867,16.430150346185837,16.53607177734375,2584000,0.0,0.0
2013-09-27 00:00:00-04:00,16.442370911718182,16.487184360889735,16.37718813676318,16.417926788330078,1839600,0.0,0.0
2013-09-30 00:00:00-04:00,16.291638975515387,16.50348186678187,16.185715975801926,16.413856506347656,3792400,0.0,0.0
2013-10-01 00:00:00-04:00,16.422001585934733,16.552367135844733,16.33237468759163,16.417926788330078,2731200,0.0,0.0
2013-10-02 00:00:00-04:00,16.27941382186433,16.38941005021098,16.177565634959652,16.250896453857422,1994400,0.0,0.0
2013-10-03 00:00:00-04:00,16.193858665756032,16.250893391020405,15.957570170712527,16.092010498046875,2759000,0.0,0.0
2013-10-04 00:00:00-04:00,16.063493422022297,16.16126679448294,16.018679978777946,16.047197341918945,3689400,0.0,0.0
2013-10-07 00:00:00-04:00,15.937198805976463,16.153117950628673,15.814981331200965,16.083860397338867,2957200,0.0,0.0
2013-10-08 00:00:00-04:00,16.07164542110776,16.12460691745014,15.762026039192433,15.843504905700684,3702400,0.0,0.0
2013-10-09 00:00:00-04:00,15.904611211947238,15.957571143446918,15.668322702500165,15.814984321594238,2765600,0.0,0.0
2013-10-10 00:00:00-04:00,15.916829622336019,16.20607801107002,15.888312263113203,16.16941261291504,2682600,0.0,0.0
2013-10-11 00:00:00-04:00,16.124603924200578,16.385335005362737,16.07164243768957,16.33644676208496,1671200,0.0,0.0
2013-10-14 00:00:00-04:00,16.28348755425194,16.4994051990575,16.28348755425194,16.454591751098633,1704600,0.0,0.0
2013-10-15 00:00:00-04:00,16.332370769628465,16.417922849843873,16.09200905325215,16.116453170776367,3265600,0.0,0.0
2013-10-16 00:00:00-04:00,16.18571952387244,16.271271658800885,16.075723255787057,16.259050369262695,3805400,0.0,0.0
2013-10-17 00:00:00-04:00,16.136824771718302,16.41385192648358,16.022755315313702,16.373111724853516,2064200,0.0,0.0
2013-10-18 00:00:00-04:00,16.401630706071344,16.417926788330078,16.23459974811916,16.417926788330078,2417200,0.0,0.0
2013-10-21 00:00:00-04:00,16.47088563753785,16.548289684735256,16.40570287303485,16.49940299987793,1489200,0.0,0.0
2013-10-22 00:00:00-04:00,16.53200104345218,16.55237037321954,16.312008552172117,16.507556915283203,2970600,0.0,0.0
2013-10-23 00:00:00-04:00,16.393485311906797,16.43422396618957,15.790542660777463,15.863873481750488,5334800,0.0,0.0
