Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-09-16 00:00:00-04:00,14.509858481591008,14.56436631893556,14.210068768433995,14.248223304748535,43264,0.0,0.0
2013-09-17 00:00:00-04:00,14.366399984701355,14.499834388962787,14.121770695853943,14.321922302246094,24737,0.0,1.02
2013-09-18 00:00:00-04:00,14.355278035266917,14.46224753048817,14.182925176310077,14.394196510314941,21691,0.0,0.0
2013-09-19 00:00:00-04:00,14.388635721235032,14.388635721235032,14.105088025955368,14.149565696716309,38372,0.0,0.0
2013-09-20 00:00:00-04:00,14.144005277333704,14.360834412435898,13.927174785336337,14.327476501464844,94819,0.0,0.0
2013-09-23 00:00:00-04:00,14.266321885121513,14.661064457226901,14.066726647565014,14.377516746520996,40627,0.0,0.0
2013-09-24 00:00:00-04:00,14.394201293083986,14.622151661594783,14.24408790053217,14.472038269042969,22145,0.0,0.0
2013-09-25 00:00:00-04:00,14.2107232628026,14.455352503484745,14.2107232628026,14.255202293395996,27903,0.0,0.0
2013-09-26 00:00:00-04:00,14.360835317554724,14.360835317554724,14.18292328174046,14.249640464782715,14485,0.0,0.0
2013-09-27 00:00:00-04:00,14.23852386327013,14.377517446789277,14.211836443924646,14.344158172607422,15356,0.0,0.0
2013-09-30 00:00:00-04:00,14.26076277556079,14.26076277556079,14.099529667406207,14.116209983825684,64363,0.0,0.0
2013-10-01 00:00:00-04:00,14.177365975686977,14.394196510314941,14.155682786534637,14.394196510314941,15384,0.0,0.0
2013-10-02 00:00:00-04:00,14.271878294608744,14.4094823835959,14.027249104608265,14.032808303833008,26970,0.0,0.0
2013-10-03 00:00:00-04:00,14.027250556377007,14.077288782158863,13.927175461708535,13.954974174499512,34049,0.0,0.0
2013-10-04 00:00:00-04:00,13.916055705213095,13.98277288729049,13.8493385231357,13.954974174499512,29641,0.0,0.0
2013-10-07 00:00:00-04:00,13.899378607456308,13.954976040472408,13.871579890948258,13.8771390914917,17185,0.0,0.0
2013-10-08 00:00:00-04:00,13.871579890948258,13.927177323964358,13.871579890948258,13.8771390914917,26278,0.0,0.0
2013-10-09 00:00:00-04:00,13.87158054597265,14.077291329225092,13.849341028957879,13.910497665405273,23111,0.0,0.0
2013-10-10 00:00:00-04:00,14.049494440616627,14.110651085026477,13.943858756386163,14.082852363586426,13393,0.0,0.0
2013-10-11 00:00:00-04:00,14.082849278296072,14.380295668229229,14.082849278296072,14.377516746520996,17591,0.0,0.0
