Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-09-18 00:00:00+02:00,23.189288462745324,23.189288462745324,22.94764518737793,22.94764518737793,20,0.0,0.0
2013-09-19 00:00:00+02:00,22.94764518737793,22.94764518737793,22.94764518737793,22.94764518737793,0,0.0,0.0
2013-09-20 00:00:00+02:00,22.94764518737793,22.94764518737793,22.94764518737793,22.94764518737793,0,0.0,0.0
2013-09-23 00:00:00+02:00,22.947646374765068,22.947646374765068,22.72719955444336,22.72719955444336,10,0.0,0.0
2013-09-24 00:00:00+02:00,22.311742782592773,22.311742782592773,22.311742782592773,22.311742782592773,0,0.0,0.0
2013-09-25 00:00:00+02:00,22.311742782592773,22.311742782592773,22.311742782592773,22.311742782592773,0,0.0,0.0
2013-09-26 00:00:00+02:00,22.311742782592773,22.311742782592773,22.311742782592773,22.311742782592773,0,0.0,0.0
2013-09-27 00:00:00+02:00,22.311742782592773,22.311742782592773,22.311742782592773,22.311742782592773,0,0.0,0.0
2013-09-30 00:00:00+02:00,22.311742782592773,22.311742782592773,22.311742782592773,22.311742782592773,0,0.0,0.0
2013-10-01 00:00:00+02:00,22.26087188720703,22.26087188720703,22.26087188720703,22.26087188720703,0,0.0,0.0
2013-10-02 00:00:00+02:00,22.091297149658203,22.091297149658203,22.091297149658203,22.091297149658203,0,0.0,0.0
2013-10-03 00:00:00+02:00,22.091297149658203,22.091297149658203,22.091297149658203,22.091297149658203,0,0.0,0.0
2013-10-04 00:00:00+02:00,22.091297149658203,22.091297149658203,22.091297149658203,22.091297149658203,0,0.0,0.0
2013-10-07 00:00:00+02:00,21.7902999455143,22.002267837524414,21.7902999455143,22.002267837524414,35,0.0,0.0
2013-10-08 00:00:00+02:00,22.002267837524414,22.002267837524414,22.002267837524414,22.002267837524414,0,0.0,0.0
2013-10-09 00:00:00+02:00,22.0022685828816,22.0022685828816,21.993789672851562,21.993789672851562,98,0.0,0.0
2013-10-10 00:00:00+02:00,21.993789672851562,21.993789672851562,21.993789672851562,21.993789672851562,0,0.0,0.0
2013-10-11 00:00:00+02:00,21.993789672851562,21.993789672851562,21.993789672851562,21.993789672851562,0,0.0,0.0
2013-10-14 00:00:00+02:00,21.951396942138672,21.951396942138672,21.951396942138672,21.951396942138672,0,0.0,0.0
2013-10-15 00:00:00+02:00,21.951396942138672,21.951396942138672,21.951396942138672,21.951396942138672,0,0.0,0.0
2013-10-16 00:00:00+02:00,21.951396942138672,21.951396942138672,21.951396942138672,21.951396942138672,0,0.0,0.0
