Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-09-16 00:00:00-04:00,68.45907407350178,69.87060137398635,68.45907407350178,69.69416046142578,1687,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,68.45906313501223,69.87059020996094,68.45906313501223,69.87059020996094,1306,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,69.87060137398635,69.87060137398635,68.81195589862293,69.69416046142578,494,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,68.45907701764789,69.51772253853935,68.45907701764789,69.16484069824219,2773,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,70.22347558713426,72.34076630835439,70.04703469369925,71.98788452148438,7117,0.0,0.0,0.0
2013-09-23 00:00:00-04:00,71.63500273461435,72.69364809522442,71.28212094774433,71.98788452148438,3835,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,72.69364809522442,73.04652988209443,71.63500273461435,71.98788452148438,4723,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,71.98788986206056,71.98788986206056,69.87059898376465,70.57636260986328,14299,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,71.987880822384,71.987880822384,69.87059020996094,69.87059020996094,11234,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,70.57636317922108,71.28212681101328,70.04704045537692,70.92924499511719,2574,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,71.98788452148438,74.45805702957452,70.39991648056927,71.98788452148438,14063,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,71.98788452148438,71.98788452148438,71.98788452148438,71.98788452148438,0,0.0,0.0,0.0
2013-10-02 00:00:00-04:00,72.34077167510986,72.34077167510986,69.87059898376465,70.57636260986328,17780,0.0,0.0,0.0
2013-10-03 00:00:00-04:00,70.57635795779345,72.69364869652725,69.87059437821551,72.34076690673828,10612,0.0,0.0,0.0
2013-10-04 00:00:00-04:00,71.28212035230814,73.04652927191974,71.28212035230814,71.63500213623047,8981,0.0,0.0,0.0
2013-10-07 00:00:00-04:00,71.28212094774433,72.34076630835439,68.81194843965417,71.98788452148438,60328,0.0,0.0,0.0
2013-10-08 00:00:00-04:00,69.8706043788365,70.92924989972796,69.16484069824219,69.16484069824219,22914,0.0,0.0,0.0
2013-10-09 00:00:00-04:00,68.98839977809361,70.22348621913365,68.98839977809361,69.16484069824219,5174,0.0,0.0,0.0
2013-10-10 00:00:00-04:00,69.16482667248658,69.87059020996094,69.16482667248658,69.87059020996094,1764,0.0,0.0,0.0
2013-10-11 00:00:00-04:00,69.16483749680688,69.69416023275183,64.75381469726562,64.75381469726562,1704,0.0,0.0,0.0
2013-10-14 00:00:00-04:00,68.63551263809205,70.57636260986328,67.75330810546876,70.57636260986328,6779,0.0,0.0,0.0
2013-10-15 00:00:00-04:00,70.57636387817695,70.57636387817695,68.98839569091797,68.98839569091797,768,0.0,0.0,0.0
2013-10-16 00:00:00-04:00,69.34127044677734,70.39991579710981,69.16482955505526,69.34127044677734,17130,0.0,0.0,0.0
2013-10-17 00:00:00-04:00,69.16482955505526,69.34127044677734,69.16482955505526,69.34127044677734,2315,0.0,0.0,0.0
2013-10-18 00:00:00-04:00,69.69416046142578,69.87060137398635,69.69416046142578,69.69416046142578,1561,0.0,0.0,0.0
2013-10-21 00:00:00-04:00,70.57635374743529,70.57635374743529,69.51770844122376,69.87059020996094,8218,0.0,0.0,0.0
2013-10-22 00:00:00-04:00,69.51770844122376,69.87059020996094,69.16482667248658,69.87059020996094,6754,0.0,0.0,0.0
2013-10-23 00:00:00-04:00,69.87059312194359,69.87059312194359,69.34127044677734,69.34127044677734,863,0.0,0.0,0.0
2013-10-24 00:00:00-04:00,69.3412745519338,69.51771545410156,69.16483364976602,69.51771545410156,2037,0.0,0.0,0.0
2013-10-25 00:00:00-04:00,68.8119535446167,70.9292444229126,68.63551263809205,70.57636260986328,30687,0.0,0.0,0.0
2013-10-28 00:00:00-04:00,69.8706043788365,70.39992713928223,69.16484069824219,69.16484069824219,18098,0.0,0.0,0.0
2013-10-29 00:00:00-04:00,71.63500804901123,72.34077167510986,70.22348079681397,70.57636260986328,2273,0.0,0.0,0.0
2013-10-30 00:00:00-04:00,70.5763680594308,70.5763680594308,69.16484069824219,69.16484069824219,5273,0.0,0.0,0.0
2013-10-31 00:00:00-04:00,69.51771368439664,70.3999181727773,68.2826274006637,68.45906829833984,4422,0.0,0.0,0.0
2013-11-01 00:00:00-04:00,69.51772253853935,69.51772253853935,68.45907701764789,69.16484069824219,6003,0.0,0.0,0.0
2013-11-04 00:00:00-05:00,69.16483487215909,69.34127577744522,67.75330762987014,67.92974853515625,2309,0.0,0.0,0.0
2013-11-05 00:00:00-05:00,67.75330588308047,67.92974678381766,66.87110137939453,66.87110137939453,11376,0.0,0.0,0.0
2013-11-06 00:00:00-05:00,67.04754730916444,70.04704284667969,67.04754730916444,70.04704284667969,18939,0.0,0.0,0.0
2013-11-07 00:00:00-05:00,69.34127569917459,70.22348022460938,69.34127569917459,70.22348022460938,6302,0.0,0.0,0.0
2013-11-08 00:00:00-05:00,69.51772253853935,69.51772253853935,68.63551793779646,69.16484069824219,3615,0.0,0.0,0.0
2013-11-11 00:00:00-05:00,69.16483007301211,69.16483007301211,67.40042114257812,67.40042114257812,35490,0.0,0.0,0.0
2013-11-12 00:00:00-05:00,68.45906829833984,68.45906829833984,67.75330470763531,68.45906829833984,4621,0.0,0.0,0.0
2013-11-13 00:00:00-05:00,68.45906829833984,68.45906829833984,67.92974560531144,68.45906829833984,22674,0.0,0.0,0.0
2013-11-14 00:00:00-05:00,67.75329996744792,67.75329996744792,63.51871871948242,63.51871871948242,30977,0.0,0.0,0.0
2013-11-15 00:00:00-05:00,62.10719742313508,64.22448824437832,60.34278840543238,60.16634750366211,33711,0.0,0.0,0.0
2013-11-18 00:00:00-05:00,62.10719562398976,62.812959210626005,61.04855024403539,61.401432037353516,32918,0.0,0.0,0.0
2013-11-19 00:00:00-05:00,60.6956672668457,60.87210816006328,60.6956672668457,60.6956672668457,15743,0.0,0.0,0.0
2013-11-20 00:00:00-05:00,60.87210495347921,61.93075025701798,60.87210495347921,61.048545837402344,7604,0.0,0.0,0.0
2013-11-21 00:00:00-05:00,61.4014276052486,61.93075025701798,61.04854583740234,61.048545837402344,11182,0.0,0.0,0.0
2013-11-22 00:00:00-05:00,61.754313830671634,61.9307547273307,61.401432037353516,61.401432037353516,10984,0.0,0.0,0.0
2013-11-25 00:00:00-05:00,60.87210934737633,61.754313830671634,60.87210934737633,61.401432037353516,8302,0.0,0.0,0.0
2013-11-26 00:00:00-05:00,61.75431851987486,61.93075942993164,61.577877609818074,61.93075942993164,5381,0.0,0.0,0.0
2013-11-27 00:00:00-05:00,61.754312626151155,62.1071944125863,60.6956672668457,60.6956672668457,8440,0.0,0.0,0.0
2013-11-29 00:00:00-05:00,60.872105260403764,61.930750569280356,60.872105260403764,61.2249870300293,15646,0.0,0.0,0.0
2013-12-02 00:00:00-05:00,61.57786848917173,62.10719114094111,60.69566406955608,61.048545837402344,5801,0.0,0.0,0.0
2013-12-03 00:00:00-05:00,61.22499114069445,61.401432037353516,60.87210934737633,61.401432037353516,3345,0.0,0.0,0.0
