Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2015-03-24 00:00:00-04:00,,,,,0,4.8,0.0,0.0
2015-07-02 00:00:00-04:00,,,,,0,4.8,0.0,0.0
2016-03-23 00:00:00-04:00,,,,,0,4.85,0.0,0.0
2016-07-04 00:00:00-04:00,,,,,0,4.85,0.0,0.0
2017-03-27 00:00:00-04:00,,,,,0,5.1,0.0,0.0
2017-07-04 00:00:00-04:00,,,,,0,5.1,0.0,0.0
2018-03-27 00:00:00-04:00,,,,,0,5.4,0.0,0.0
2018-05-28 00:00:00-04:00,,,,,0,5.4,0.0,0.0
2023-04-14 00:00:00-04:00,51.619998931884766,51.900001525878906,49.400001525878906,50.29999923706055,446209,0.0,0.0,0.0
2023-04-17 00:00:00-04:00,50.459999084472656,51.599998474121094,49.959999084472656,51.540000915527344,556284,0.0,0.0,0.0
2023-04-18 00:00:00-04:00,50.040000915527344,50.560001373291016,49.86000061035156,50.2599983215332,327943,0.0,0.0,0.0
2023-04-19 00:00:00-04:00,49.77000045776367,49.77000045776367,48.7599983215332,49.650001525878906,381757,0.0,0.0,0.0
2023-04-20 00:00:00-04:00,49.02000045776367,50.08000183105469,48.83000183105469,50.08000183105469,366702,0.0,0.0,0.0
2023-04-21 00:00:00-04:00,48.75,49.08000183105469,48.09000015258789,48.720001220703125,346920,0.0,0.0,0.0
2023-04-24 00:00:00-04:00,48.34000015258789,49.400001525878906,48.34000015258789,48.630001068115234,321430,0.0,0.0,0.0
2023-04-25 00:00:00-04:00,48.52000045776367,48.52000045776367,46.880001068115234,48.34000015258789,507759,0.0,0.0,0.0
2023-04-26 00:00:00-04:00,49.65999984741211,49.81999969482422,48.099998474121094,48.630001068115234,710474,0.0,0.0,0.0
2023-04-27 00:00:00-04:00,48.02000045776367,49.66999816894531,47.68000030517578,49.5,692266,0.0,0.0,0.0
2023-04-28 00:00:00-04:00,48.540000915527344,48.77000045776367,46.599998474121094,48.15999984741211,812639,0.0,0.0,0.0
2023-05-02 00:00:00-04:00,47.119998931884766,48.79999923706055,46.88999938964844,48.0,672928,0.0,0.0,0.0
2023-05-03 00:00:00-04:00,46.11000061035156,47.869998931884766,45.939998626708984,47.20000076293945,581065,0.0,0.0,0.0
2023-05-04 00:00:00-04:00,44.459999084472656,46.20000076293945,43.15999984741211,46.20000076293945,945274,0.0,0.0,0.0
2023-05-05 00:00:00-04:00,45.5099983215332,45.63999938964844,44.59000015258789,44.79999923706055,471486,0.0,0.0,0.0
2023-05-08 00:00:00-04:00,46.09000015258789,46.27000045776367,45.0,45.75,313304,0.0,0.0,0.0
2023-05-09 00:00:00-04:00,45.290000915527344,46.029998779296875,44.5099983215332,46.029998779296875,351895,0.0,0.0,0.0
2023-05-10 00:00:00-04:00,45.79999923706055,46.220001220703125,45.290000915527344,45.59000015258789,238368,0.0,0.0,0.0
2023-05-11 00:00:00-04:00,45.22999954223633,46.08000183105469,45.0,45.779998779296875,285023,0.0,0.0,0.0
2023-05-12 00:00:00-04:00,44.540000915527344,45.77000045776367,44.25,45.459999084472656,277786,0.0,0.0,0.0
2023-05-15 00:00:00-04:00,44.93000030517578,45.29999923706055,44.09000015258789,44.86000061035156,509620,0.0,0.0,0.0
2023-05-16 00:00:00-04:00,44.41999816894531,45.720001220703125,44.2599983215332,44.779998779296875,554068,0.0,0.0,0.0
2023-05-17 00:00:00-04:00,44.15999984741211,44.75,43.220001220703125,44.25,595132,0.0,0.0,0.0
2023-05-18 00:00:00-04:00,43.9900016784668,45.279998779296875,43.7599983215332,44.5,379544,0.0,0.0,0.0
2023-05-19 00:00:00-04:00,43.95000076293945,44.58000183105469,43.7400016784668,44.18000030517578,602205,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,44.15999984741211,44.15999984741211,43.470001220703125,43.63999938964844,425311,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,45.4900016784668,45.81999969482422,43.84000015258789,44.0099983215332,550173,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,43.95000076293945,45.5,43.599998474121094,44.369998931884766,752203,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,43.38999938964844,44.060001373291016,43.349998474121094,44.040000915527344,421367,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,42.939998626708984,43.63999938964844,42.45000076293945,43.599998474121094,454860,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,43.88999938964844,44.34000015258789,43.220001220703125,43.5,437706,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,42.79999923706055,44.20000076293945,42.5099983215332,43.470001220703125,1300277,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,44.70000076293945,44.70000076293945,42.720001220703125,42.7400016784668,617975,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,44.25,45.720001220703125,44.209999084472656,44.5,347673,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,44.5,44.70000076293945,43.59000015258789,44.08000183105469,358535,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,46.0,46.0,43.959999084472656,44.20000076293945,674677,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,46.02000045776367,46.38999938964844,45.459999084472656,45.88999938964844,403407,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,46.869998931884766,47.779998779296875,46.66999816894531,47.599998474121094,717481,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,47.189998626708984,48.84000015258789,47.099998474121094,48.369998931884766,693540,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,46.84000015258789,46.97999954223633,45.70000076293945,46.33000183105469,453372,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,46.869998931884766,47.25,46.36000061035156,46.779998779296875,449027,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,46.5,46.869998931884766,46.060001373291016,46.7599983215332,516779,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,47.43000030517578,47.650001525878906,46.0,46.38999938964844,1592869,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,46.349998474121094,46.849998474121094,45.7400016784668,46.650001525878906,266245,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,46.41999816894531,46.65999984741211,45.619998931884766,46.02000045776367,295290,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,46.13999938964844,46.380001068115234,45.56999969482422,45.900001525878906,357863,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,45.599998474121094,46.369998931884766,45.599998474121094,45.779998779296875,288861,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,45.91999816894531,45.91999816894531,44.459999084472656,45.56999969482422,412360,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,46.36000061035156,46.790000915527344,45.630001068115234,46.31999969482422,360981,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,47.150001525878906,47.25,45.959999084472656,46.5,379888,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,47.040000915527344,47.529998779296875,46.810001373291016,47.09000015258789,211649,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,48.150001525878906,48.290000915527344,47.630001068115234,47.65999984741211,536017,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,48.31999969482422,48.56999969482422,47.77000045776367,48.25,305384,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,50.119998931884766,50.20000076293945,48.91999816894531,49.279998779296875,567804,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,47.34000015258789,49.849998474121094,47.18000030517578,49.5099983215332,775998,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,49.5099983215332,49.540000915527344,47.54999923706055,47.77000045776367,596031,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,49.18000030517578,50.29999923706055,48.5,49.0,287863,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,51.2400016784668,51.58000183105469,49.060001373291016,49.52000045776367,574807,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,52.7599983215332,53.439998626708984,51.2400016784668,51.34000015258789,918160,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,53.18000030517578,53.540000915527344,52.5,52.720001220703125,445045,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,52.84000015258789,53.439998626708984,52.540000915527344,52.959999084472656,276280,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,52.15999984741211,52.86000061035156,52.13999938964844,52.540000915527344,237731,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,52.18000030517578,52.47999954223633,51.900001525878906,52.060001373291016,390828,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,52.900001525878906,53.7400016784668,52.65999984741211,52.779998779296875,602315,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,53.0,53.65999984741211,52.36000061035156,53.0,458980,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,52.900001525878906,53.31999969482422,52.439998626708984,52.84000015258789,420613,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,52.560001373291016,53.459999084472656,52.560001373291016,52.599998474121094,546528,0.0,0.0,0.0
