Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-09-18 00:00:00+02:00,1.6119865442476566e-09,1.6119865442476566e-09,1.6119865442476566e-09,1.6119865442476566e-09,0,0.0,0.0
2013-09-19 00:00:00+02:00,1.616599742959579e-09,1.616599742959579e-09,1.616599742959579e-09,1.616599742959579e-09,0,0.0,0.0
2013-09-20 00:00:00+02:00,1.6118849588409034e-09,1.6118849588409034e-09,1.6118849588409034e-09,1.6118849588409034e-09,0,0.0,0.0
2013-09-23 00:00:00+02:00,1.6174620531828054e-09,1.6174620531828054e-09,1.6174620531828054e-09,1.6174620531828054e-09,0,0.0,0.0
2013-09-24 00:00:00+02:00,1.6281592740696738e-09,1.6281592740696738e-09,1.6281592740696738e-09,1.6281592740696738e-09,0,0.0,0.0
2013-09-25 00:00:00+02:00,1.6290717663736132e-09,1.6290717663736132e-09,1.6290717663736132e-09,1.6290717663736132e-09,0,0.0,0.0
2013-09-26 00:00:00+02:00,-2.262975140610024e-09,-2.262975140610024e-09,-2.262975140610024e-09,-2.262975140610024e-09,0,55.0,0.0
2013-09-27 00:00:00+02:00,-2.266964838071317e-09,-2.266964838071317e-09,-2.266964838071317e-09,-2.266964838071317e-09,0,0.0,0.0
2013-09-30 00:00:00+02:00,-2.245236219167168e-09,-2.245236219167168e-09,-2.245236219167168e-09,-2.245236219167168e-09,0,0.0,0.0
2013-10-01 00:00:00+02:00,-2.2411039690695134e-09,-2.2411039690695134e-09,-2.2411039690695134e-09,-2.2411039690695134e-09,0,0.0,0.0
2013-10-02 00:00:00+02:00,-2.2274975197689173e-09,-2.2274975197689173e-09,-2.2274975197689173e-09,-2.2274975197689173e-09,0,0.0,0.0
2013-10-03 00:00:00+02:00,-2.2325552517798997e-09,-2.2325552517798997e-09,-2.2325552517798997e-09,-2.2325552517798997e-09,0,0.0,0.0
2013-10-04 00:00:00+02:00,-2.221370642985221e-09,-2.221370642985221e-09,-2.221370642985221e-09,-2.221370642985221e-09,0,0.0,0.0
2013-10-07 00:00:00+02:00,-2.199855408946405e-09,-2.199855408946405e-09,-2.199855408946405e-09,-2.199855408946405e-09,0,0.0,0.0
2013-10-08 00:00:00+02:00,-2.1812622819084027e-09,-2.1812622819084027e-09,-2.1812622819084027e-09,-2.1812622819084027e-09,0,0.0,0.0
2013-10-09 00:00:00+02:00,-2.1872463840111322e-09,-2.1872463840111322e-09,-2.1872463840111322e-09,-2.1872463840111322e-09,0,0.0,0.0
2013-10-10 00:00:00+02:00,-2.2339092797807325e-09,-2.2339092797807325e-09,-2.2339092797807325e-09,-2.2339092797807325e-09,0,0.0,0.0
