Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-09-16 00:00:00-04:00,1.75,1.75,1.75,1.75,0,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,1.75,1.75,1.75,1.75,0,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,1.75,1.75,1.75,1.75,0,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,1.75,1.7999999523162842,1.75,1.7999999523162842,650,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0.0,0.0,0.0
2013-09-23 00:00:00-04:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,912,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,1.75,1.75,1.75,1.75,0,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,1.75,1.75,1.75,1.75,0,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,1.75,1.75,1.75,1.75,0,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,1.7419999837875366,1.7419999837875366,1.7419999837875366,1.7419999837875366,0,0.0,0.0,0.0
2013-10-02 00:00:00-04:00,1.7339999675750732,1.7339999675750732,1.7259999513626099,1.7259999513626099,150,0.0,0.0,0.0
2013-10-03 00:00:00-04:00,1.718000054359436,1.718000054359436,1.718000054359436,1.718000054359436,0,0.0,0.0,0.0
2013-10-04 00:00:00-04:00,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,0,0.0,0.0,0.0
2013-10-07 00:00:00-04:00,1.75,1.75,1.75,1.75,50,0.0,0.0,0.0
2013-10-08 00:00:00-04:00,1.7419999837875366,1.7419999837875366,1.7419999837875366,1.7419999837875366,0,0.0,0.0,0.0
2013-10-09 00:00:00-04:00,1.7339999675750732,1.7339999675750732,1.7339999675750732,1.7339999675750732,0,0.0,0.0,0.0
2013-10-10 00:00:00-04:00,1.7259999513626099,1.9900000095367432,1.7259999513626099,1.9900000095367432,438,0.0,0.0,0.0
2013-10-11 00:00:00-04:00,1.9809999465942383,1.9809999465942383,1.9809999465942383,1.9809999465942383,0,0.0,0.0,0.0
2013-10-14 00:00:00-04:00,1.972000002861023,1.9900000095367432,1.972000002861023,1.9900000095367432,250,0.0,0.0,0.0
2013-10-15 00:00:00-04:00,1.9809999465942383,1.9809999465942383,1.9809999465942383,1.9809999465942383,0,0.0,0.0,0.0
2013-10-16 00:00:00-04:00,1.972000002861023,1.972000002861023,1.972000002861023,1.972000002861023,0,0.0,0.0,0.0
2013-10-17 00:00:00-04:00,1.9630000591278076,1.9630000591278076,1.9630000591278076,1.9630000591278076,0,0.0,0.0,0.0
2013-10-18 00:00:00-04:00,1.9539999961853027,2.119999885559082,1.9539999961853027,2.119999885559082,2650,0.0,0.0,0.0
2013-10-21 00:00:00-04:00,2.109999895095825,2.109999895095825,2.109999895095825,2.109999895095825,0,0.0,0.0,0.0
2013-10-22 00:00:00-04:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,0.0,0.0,0.0
2013-10-23 00:00:00-04:00,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,0,0.0,0.0,0.0
2013-10-24 00:00:00-04:00,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,0,0.0,0.0,0.0
2013-10-25 00:00:00-04:00,2.069999933242798,2.5,2.069999933242798,2.5,1754,0.0,0.0,0.0
2013-10-28 00:00:00-04:00,2.2300000190734863,2.2300000190734863,2.200000047683716,2.200000047683716,1250,0.0,0.0,0.0
2013-10-29 00:00:00-04:00,2.188999891281128,2.490000009536743,2.188999891281128,2.490000009536743,200,0.0,0.0,0.0
2013-10-30 00:00:00-04:00,2.4779999256134033,3.0,2.4779999256134033,3.0,201,0.0,0.0,0.0
2013-10-31 00:00:00-04:00,2.984999895095825,2.984999895095825,2.984999895095825,2.984999895095825,0,0.0,0.0,0.0
2013-11-01 00:00:00-04:00,2.9709999561309814,2.9709999561309814,2.9709999561309814,2.9709999561309814,0,0.0,0.0,0.0
2013-11-04 00:00:00-05:00,2.9570000171661377,3.5,2.9570000171661377,3.5,703,0.0,0.0,0.0
2013-11-05 00:00:00-05:00,3.5,3.5,3.4830000400543213,3.4830000400543213,385,0.0,0.0,0.0
2013-11-06 00:00:00-05:00,3.4660000801086426,4.0,3.4660000801086426,4.0,500,0.0,0.0,0.0
2013-11-07 00:00:00-05:00,3.9800000190734863,3.9800000190734863,3.9609999656677246,3.9609999656677246,0,0.0,0.0,0.0
2013-11-08 00:00:00-05:00,3.941999912261963,3.941999912261963,3.941999912261963,3.941999912261963,0,0.0,0.0,0.0
2013-11-11 00:00:00-05:00,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,0.0,0.0,0.0
2013-11-12 00:00:00-05:00,3.88100004196167,3.88100004196167,3.88100004196167,3.88100004196167,0,0.0,0.0,0.0
2013-11-13 00:00:00-05:00,3.861999988555908,3.861999988555908,3.861999988555908,3.861999988555908,0,0.0,0.0,0.0
2013-11-14 00:00:00-05:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0,0.0
2013-11-15 00:00:00-05:00,3.8239998817443848,3.8239998817443848,3.8239998817443848,3.8239998817443848,0,0.0,0.0,0.0
2013-11-18 00:00:00-05:00,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,0,0.0,0.0,0.0
2013-11-19 00:00:00-05:00,3.75,3.75,3.700000047683716,3.700000047683716,0,0.0,0.0,0.0
2013-11-20 00:00:00-05:00,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,0,0.0,0.0,0.0
2013-11-21 00:00:00-05:00,3.690000057220459,3.690000057220459,3.690000057220459,3.690000057220459,0,0.0,0.0,0.0
2013-11-22 00:00:00-05:00,3.440000057220459,3.440000057220459,3.440000057220459,3.440000057220459,0,0.0,0.0,0.0
2013-11-25 00:00:00-05:00,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,0.0,0.0,0.0
2013-11-26 00:00:00-05:00,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,0.0,0.0,0.0
2013-11-27 00:00:00-05:00,3.0,3.0,2.9000000953674316,2.9000000953674316,12,0.0,0.0,0.0
2013-11-29 00:00:00-05:00,2.497999906539917,2.497999906539917,2.497999906539917,2.497999906539917,0,0.0,0.0,0.0
2013-12-02 00:00:00-05:00,2.4860000610351562,2.4860000610351562,2.4860000610351562,2.4860000610351562,0,0.0,0.0,0.0
2013-12-03 00:00:00-05:00,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,0,0.0,0.0,0.0
2013-12-04 00:00:00-05:00,2.3389999866485596,2.3389999866485596,2.3389999866485596,2.3389999866485596,0,0.0,0.0,0.0
2013-12-05 00:00:00-05:00,2.328000068664551,2.328000068664551,2.328000068664551,2.328000068664551,0,0.0,0.0,0.0
2013-12-06 00:00:00-05:00,2.316999912261963,2.316999912261963,2.316999912261963,2.316999912261963,0,0.0,0.0,0.0
2013-12-09 00:00:00-05:00,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,0.0,0.0,0.0
2013-12-10 00:00:00-05:00,2.140000104904175,2.140000104904175,2.140000104904175,2.140000104904175,0,0.0,0.0,0.0
2013-12-11 00:00:00-05:00,2.130000114440918,2.130000114440918,2.130000114440918,2.130000114440918,0,0.0,0.0,0.0
2013-12-12 00:00:00-05:00,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,0,0.0,0.0,0.0
2013-12-13 00:00:00-05:00,2.0,2.0,2.0,2.0,0,0.0,0.0,0.0
2013-12-16 00:00:00-05:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,0,0.0,0.0,0.0
2013-12-17 00:00:00-05:00,1.9809999465942383,1.9809999465942383,1.9809999465942383,1.9809999465942383,0,0.0,0.0,0.0
2013-12-18 00:00:00-05:00,1.972000002861023,1.972000002861023,1.972000002861023,1.972000002861023,0,0.0,0.0,0.0
2013-12-19 00:00:00-05:00,1.9630000591278076,2.0,1.9539999961853027,2.0,277,0.0,0.0,0.0
2013-12-20 00:00:00-05:00,2.0,2.0,2.0,2.0,0,0.0,0.0,0.0
2013-12-23 00:00:00-05:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,0,0.0,0.0,0.0
2013-12-24 00:00:00-05:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,0,0.0,0.0,0.0
2013-12-26 00:00:00-05:00,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,0,0.0,0.0,0.0
2013-12-27 00:00:00-05:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,250,0.0,0.0,0.0
2013-12-30 00:00:00-05:00,2.5,2.5,2.5,2.5,1027,0.0,0.0,0.0
2013-12-31 00:00:00-05:00,2.5,2.5,2.5,2.5,0,0.0,0.0,0.0
2014-01-02 00:00:00-05:00,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,575,0.0,0.0,0.0
2014-01-03 00:00:00-05:00,2.5969998836517334,2.5969998836517334,2.5969998836517334,2.5969998836517334,0,0.0,0.0,0.0
2014-01-06 00:00:00-05:00,2.5850000381469727,2.700000047683716,2.5850000381469727,2.700000047683716,200,0.0,0.0,0.0
2014-01-07 00:00:00-05:00,2.687000036239624,2.687000036239624,2.687000036239624,2.687000036239624,0,0.0,0.0,0.0
2014-01-08 00:00:00-05:00,2.6740000247955322,2.6740000247955322,2.6740000247955322,2.6740000247955322,0,0.0,0.0,0.0
2014-01-09 00:00:00-05:00,2.755000114440918,2.755000114440918,2.6700000762939453,2.6700000762939453,981,0.0,0.0,0.0
2014-01-10 00:00:00-05:00,2.6570000648498535,2.6570000648498535,2.6570000648498535,2.6570000648498535,0,0.0,0.0,0.0
2014-01-13 00:00:00-05:00,2.6440000534057617,2.6440000534057617,2.6440000534057617,2.6440000534057617,0,0.0,0.0,0.0
2014-01-14 00:00:00-05:00,2.63100004196167,2.63100004196167,2.63100004196167,2.63100004196167,0,0.0,0.0,0.0
2014-01-15 00:00:00-05:00,2.618000030517578,2.618000030517578,2.618000030517578,2.618000030517578,0,0.0,0.0,0.0
2014-01-16 00:00:00-05:00,2.6050000190734863,2.6050000190734863,2.6050000190734863,2.6050000190734863,0,0.0,0.0,0.0
2014-01-17 00:00:00-05:00,2.5920000076293945,2.5920000076293945,2.5920000076293945,2.5920000076293945,0,0.0,0.0,0.0
2014-01-21 00:00:00-05:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,0.0,0.0,0.0
2014-01-22 00:00:00-05:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,200,0.0,0.0,0.0
2014-01-23 00:00:00-05:00,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,0,0.0,0.0,0.0
2014-01-24 00:00:00-05:00,2.6700000762939453,2.680000066757202,2.6700000762939453,2.680000066757202,475,0.0,0.0,0.0
2014-01-27 00:00:00-05:00,2.6670000553131104,2.6670000553131104,2.6670000553131104,2.6670000553131104,0,0.0,0.0,0.0
2014-01-28 00:00:00-05:00,2.6540000438690186,2.6540000438690186,2.6540000438690186,2.6540000438690186,0,0.0,0.0,0.0
2014-01-29 00:00:00-05:00,2.6410000324249268,2.6410000324249268,2.6410000324249268,2.6410000324249268,0,0.0,0.0,0.0
2014-01-30 00:00:00-05:00,2.628000020980835,2.628000020980835,2.628000020980835,2.628000020980835,0,0.0,0.0,0.0
2014-01-31 00:00:00-05:00,2.615000009536743,2.615000009536743,2.615000009536743,2.615000009536743,0,0.0,0.0,0.0
