Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-09-18 00:00:00+05:30,7433.490657035411,7563.581442548868,7432.863538562324,7534.11474609375,4635,0.0,0.0
2013-09-19 00:00:00+05:30,7563.626429681729,7630.754348944658,7467.301202299671,7591.12255859375,2191,0.0,0.0
2013-09-20 00:00:00+05:30,7478.587364913909,7877.726945928876,7457.584575892175,7766.26513671875,3357,0.0,0.0
2013-09-23 00:00:00+05:30,7702.450715339987,7836.795785956382,7657.71363189625,7720.7666015625,1010,0.0,0.0
2013-09-24 00:00:00+05:30,7623.635929698717,7765.101482340552,7623.635929698717,7706.1689453125,6746,0.0,0.0
2013-09-25 00:00:00+05:30,7680.417211468387,7738.274795848972,7623.63368776232,7715.2568359375,5438,0.0,0.0
2013-09-26 00:00:00+05:30,7657.803722920599,8041.895930099293,7613.87218509873,7875.755859375,8631,0.0,0.0
2013-09-27 00:00:00+05:30,7869.934266467967,8195.04933858904,7769.623280028408,8108.75537109375,9936,0.0,0.0
2013-09-30 00:00:00+05:30,8115.337093713691,8150.266808607723,7944.271054104451,8104.2763671875,8787,0.0,0.0
2013-10-01 00:00:00+05:30,7956.451345393055,8053.493783499651,7932.62783835709,7958.6904296875,1443,0.0,0.0
2013-10-03 00:00:00+05:30,8037.416653785875,8037.416653785875,7702.449657071375,7786.19140625,2228,0.0,0.0
2013-10-04 00:00:00+05:30,7704.242368210722,8040.105061547042,7704.242368210722,7966.6630859375,2732,0.0,0.0
2013-10-07 00:00:00+05:30,7966.662738957437,8059.808655185831,7899.490203215806,7943.73486328125,2356,0.0,0.0
2013-10-08 00:00:00+05:30,8006.382469846188,8040.999060926614,7926.357951570566,7938.22509765625,2883,0.0,0.0
2013-10-09 00:00:00+05:30,7908.446753475411,7971.096515086296,7882.473372291856,7918.47802734375,1392,0.0,0.0
2013-10-10 00:00:00+05:30,7819.508585275435,7965.720773071275,7819.508585275435,7858.64794921875,3711,0.0,0.0
2013-10-11 00:00:00+05:30,7916.462222249388,7926.358800399384,7783.057398358264,7807.73193359375,1430,0.0,0.0
2013-10-14 00:00:00+05:30,7791.119746419745,7872.622436030528,7729.321003747833,7742.8447265625,893,0.0,0.0
2013-10-15 00:00:00+05:30,7872.440465124365,7872.440465124365,7675.580364200846,7689.8212890625,2402,0.0,0.0
2013-10-17 00:00:00+05:30,7711.4513272978475,7881.577135973844,7680.0595387472395,7807.015625,2817,0.0,0.0
2013-10-18 00:00:00+05:30,7814.8518712871155,7908.445593199844,7799.178281493118,7825.91259765625,2533,0.0,0.0
2013-10-21 00:00:00+05:30,7825.913542524796,7917.402886139576,7792.909786459328,7816.91259765625,1567,0.0,0.0
2013-10-22 00:00:00+05:30,7774.996790880977,7953.22791187917,7774.996790880977,7853.36474609375,3694,0.0,0.0
2013-10-23 00:00:00+05:30,7793.805295322805,7952.332477266282,7793.805295322805,7852.60400390625,1112,0.0,0.0
2013-10-24 00:00:00+05:30,7783.953393173742,7876.9200071316345,7783.953393173742,7806.34423828125,882,0.0,0.0
2013-10-25 00:00:00+05:30,7810.061453295201,7863.664786521769,7810.061453295201,7828.37646484375,6289,0.0,0.0
2013-10-28 00:00:00+05:30,7807.105758123448,7850.230878866616,7801.866649835379,7838.09521484375,594,0.0,0.0
2013-10-29 00:00:00+05:30,7806.343831222789,8055.867046232612,7792.013691101224,7952.15283203125,2178,0.0,0.0
2013-10-30 00:00:00+05:30,7971.0945162092385,7971.0945162092385,7841.272249609649,7879.8291015625,1003,0.0,0.0
2013-10-31 00:00:00+05:30,7841.318172543743,7903.967928960116,7827.8390593893955,7877.45751953125,5797,0.0,0.0
2013-11-01 00:00:00+05:30,7926.35857670026,8015.8773436898755,7819.778161940109,7894.38427734375,2837,0.0,0.0
2013-11-05 00:00:00+05:30,7939.793787649924,7939.793787649924,7836.795898695638,7855.24560546875,1334,0.0,0.0
2013-11-06 00:00:00+05:30,7792.41680499594,7862.500145662547,7771.414018711155,7812.2099609375,2273,0.0,0.0
2013-11-07 00:00:00+05:30,7805.448194712987,7845.707107031283,7800.970025926576,7802.3134765625,1733,0.0,0.0
2013-11-08 00:00:00+05:30,7807.2844549030915,7827.839425577221,7792.014073515083,7800.20947265625,354,0.0,0.0
2013-11-11 00:00:00+05:30,7818.882531394388,7863.664218286681,7798.462257099966,7844.0048828125,725,0.0,0.0
2013-11-12 00:00:00+05:30,7844.004552392528,7971.139931052776,7779.474319227463,7907.23681640625,3817,0.0,0.0
2013-11-13 00:00:00+05:30,7850.230218102526,7952.153169109027,7809.926697302229,7895.9521484375,7596,0.0,0.0
2013-11-14 00:00:00+05:30,7936.123055104586,7936.123055104586,7850.231411199206,7871.27880859375,7199,0.0,0.0
2013-11-18 00:00:00+05:30,7806.343289443135,7859.141070717698,7792.997997524187,7835.67529296875,8324,0.0,0.0
2013-11-19 00:00:00+05:30,7793.850050712567,7872.532006002606,7793.850050712567,7832.3623046875,3125,0.0,0.0
2013-11-20 00:00:00+05:30,7881.531481138275,7881.576087892146,7751.709209171196,7773.2490234375,1072,0.0,0.0
2013-11-21 00:00:00+05:30,7792.908927228683,7792.998140742954,7706.928090886428,7725.87109375,2198,0.0,0.0
