Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-09-16 00:00:00-04:00,12.833642999238982,12.994487263638923,12.833642999238982,12.920413970947266,3476,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,12.994486808776855,12.994486808776855,12.926763165293664,12.994486808776855,9891,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,12.791317579261499,13.087609183097738,12.495026782754929,13.079143524169922,7800,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,12.909832607333854,13.104537891926274,12.909832607333854,13.087607383728027,2245,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,13.062213013643957,13.11300535255152,13.045281695788322,13.079143524169922,13422,0.0,0.0,0.0
2013-09-23 00:00:00-04:00,13.0034601998116,13.104537046848916,13.0034601998116,13.09607219696045,1801,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,13.063903594806792,13.206123570931856,13.00295183046911,13.157870292663574,3300,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,13.00295100042949,13.206122727922827,13.00295100042949,13.14686393737793,2878,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,13.10038948059082,13.10038948059082,13.10038948059082,13.10038948059082,126,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,12.994486808776855,12.994486808776855,12.994486808776855,12.994486808776855,900,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,13.01150393145174,13.079142814931675,13.003038272982987,13.003800392150879,3880,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,13.138401891591863,13.23998737335205,13.079143088401189,13.23998737335205,1120,0.0,0.0,0.0
2013-10-02 00:00:00-04:00,13.197658410447263,13.333105704302367,13.121469105821378,13.281466484069824,10452,0.0,0.0,0.0
2013-10-03 00:00:00-04:00,13.256915165216544,13.256915165216544,13.036812929532742,13.155329704284668,4117,0.0,0.0,0.0
2013-10-04 00:00:00-04:00,13.333022165703168,13.333022165703168,13.079989721003004,13.222040176391602,14279,0.0,0.0,0.0
2013-10-07 00:00:00-04:00,13.290776805805434,13.451621055603027,13.290776805805434,13.451621055603027,4249,0.0,0.0,0.0
2013-10-08 00:00:00-04:00,13.366967694269144,13.366967694269144,13.237530967327778,13.34233283996582,2615,0.0,0.0,0.0
