Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2017-09-14 00:00:00-04:00,,,,,0,0.022,0.0,0.0
2017-09-21 00:00:00-04:00,14.928797721862793,14.948689030759182,14.928797721862793,14.928797721862793,46878,0.0,0.0,0.0
2017-09-22 00:00:00-04:00,14.938743591308594,14.94868877132667,14.928797462775494,14.938743591308594,37856,0.0,0.0,0.0
2017-09-25 00:00:00-04:00,14.928797721862793,14.948689030759182,14.928797721862793,14.940732886606643,4516,0.0,0.0,0.0
2017-09-26 00:00:00-04:00,14.948689460754395,14.948689460754395,14.93874428027765,14.93874428027765,12944,0.0,0.0,0.0
2017-09-27 00:00:00-04:00,14.938743591308594,14.94868877132667,14.928797462775494,14.938743591308594,13804,0.0,0.0,0.0
2017-09-28 00:00:00-04:00,14.947396278381348,14.94868910438675,14.92879779539239,14.92879779539239,41350,0.0,0.0,0.0
2017-09-29 00:00:00-04:00,14.948689460754395,14.948689460754395,14.918852022294026,14.93874428027765,79431,0.0,0.0,0.0
2017-10-02 00:00:00-04:00,14.938743591308594,14.94868877132667,14.928797462775494,14.928797462775494,34444,0.0,0.0,0.0
2017-10-03 00:00:00-04:00,14.94371509552002,14.948688159583059,14.92879685184589,14.948688159583059,46832,0.0,0.0,0.0
2017-10-04 00:00:00-04:00,14.938743591308594,14.94868877132667,14.928797462775494,14.94868877132667,18294,0.0,0.0,0.0
2017-10-05 00:00:00-04:00,14.938743591308594,14.94868877132667,14.928797462775494,14.928797462775494,39335,0.0,0.0,0.0
2017-10-06 00:00:00-04:00,14.928797721862793,14.938743850568507,14.927802729586206,14.928797721862793,34516,0.0,0.0,0.0
2017-10-09 00:00:00-04:00,14.928797721862793,14.938743850568507,14.928797721862793,14.928797721862793,25850,0.0,0.0,0.0
2017-10-10 00:00:00-04:00,14.928797721862793,14.93665522045121,14.928797721862793,14.928797721862793,20377,0.0,0.0,0.0
2017-10-11 00:00:00-04:00,14.938743591308594,14.942125047366243,14.928797462775494,14.928797462775494,36359,0.0,0.0,0.0
2017-10-12 00:00:00-04:00,14.928797721862793,14.958635159464896,14.928797721862793,14.947694986997634,26305,0.0,0.0,0.0
2017-10-13 00:00:00-04:00,14.92082691192627,14.95070909259086,14.92082691192627,14.940748365702662,46049,0.022,0.0,0.0
2017-10-16 00:00:00-04:00,14.940749168395996,14.940749168395996,14.930788440972659,14.940749168395996,11408,0.0,0.0,0.0
2017-10-17 00:00:00-04:00,14.93078899383545,14.940749721627617,14.93078899383545,14.93078899383545,20812,0.0,0.0,0.0
2017-10-18 00:00:00-04:00,14.940749168395996,14.940749168395996,14.930788440972659,14.930788440972659,38559,0.0,0.0,0.0
2017-10-19 00:00:00-04:00,14.93078899383545,14.940749721627617,14.93078899383545,14.940749721627617,19685,0.0,0.0,0.0
2017-10-20 00:00:00-04:00,14.92082691192627,14.940748365702662,14.92082691192627,14.937759957654764,37725,0.0,0.0,0.0
2017-10-23 00:00:00-04:00,14.940948486328125,14.950709733122743,14.920827551177915,14.930788278492857,171166,0.0,0.0,0.0
2017-10-24 00:00:00-04:00,14.940749168395996,14.945729532107665,14.930788440972659,14.940749168395996,37404,0.0,0.0,0.0
2017-10-25 00:00:00-04:00,14.93078899383545,14.940749721627617,14.920828266043282,14.93078899383545,45676,0.0,0.0,0.0
2017-10-26 00:00:00-04:00,14.93078899383545,14.940749721627617,14.93078899383545,14.93078899383545,31536,0.0,0.0,0.0
2017-10-27 00:00:00-04:00,14.93078899383545,14.940749721627617,14.920828266043282,14.93088873410039,92688,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,14.97063159942627,14.980592327647141,14.920828908229234,14.94075036467098,88422,0.0,0.0,0.0
2017-10-31 00:00:00-04:00,14.93078899383545,14.940749721627617,14.920828266043282,14.940749721627617,162661,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,14.93078899383545,14.93078899383545,14.920828266043282,14.93078899383545,58151,0.0,0.0,0.0
2017-11-02 00:00:00-04:00,14.92082691192627,14.940748365702662,14.92082691192627,14.930787638814467,34452,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,14.92082691192627,14.930787638814467,14.92082691192627,14.92082691192627,28955,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,14.940749168395996,14.940749168395996,14.920827713549322,14.920827713549322,71147,0.0,0.0,0.0
2017-11-07 00:00:00-05:00,14.93078899383545,14.940749721627617,14.93078899383545,14.93078899383545,5594,0.0,0.0,0.0
2017-11-08 00:00:00-05:00,14.940749168395996,14.950709895819333,14.930788440972659,14.930788440972659,20211,0.0,0.0,0.0
2017-11-09 00:00:00-05:00,14.93078899383545,14.940749721627617,14.93078899383545,14.93178544657758,72061,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,14.940749168395996,14.950709895819333,14.922820618959788,14.930788440972659,7332,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,14.93078899383545,14.950710449419784,14.93078899383545,14.940749721627617,28371,0.0,0.0,0.0
2017-11-14 00:00:00-05:00,14.937573432922363,14.95273530850565,14.932785522280458,14.942759939741292,47577,0.022,0.0,0.0
2017-11-15 00:00:00-05:00,14.932784080505371,14.95173689880633,14.922808712704143,14.942758497003165,68244,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,14.932784080505371,14.942758497003165,14.912833344902914,14.912833344902914,58891,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,14.94275951385498,14.94275951385498,14.922809728198379,14.932785096678428,70888,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,14.932784080505371,14.942758497003165,14.922808712704143,14.942758497003165,43782,0.0,0.0,0.0
2017-11-21 00:00:00-05:00,14.912833213806152,14.932783949233224,14.912833213806152,14.92280858151969,203774,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,14.922809600830078,14.922809600830078,14.91283423243517,14.91283423243517,36878,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,14.926798820495605,14.926798820495605,14.912933572638826,14.912933572638826,3049,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,14.912833213806152,14.932783949233224,14.912833213806152,14.92280858151969,29437,0.0,0.0,0.0
2017-11-28 00:00:00-05:00,14.92081356048584,14.932783811370886,14.912833076128003,14.932783811370886,56619,0.0,0.0,0.0
2017-11-29 00:00:00-05:00,14.922809600830078,14.922809600830078,14.902858864040262,14.91283423243517,84759,0.0,0.0,0.0
