Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2017-09-14 00:00:00-04:00,,,,,0,0.0166,0.0,0.0
2017-09-22 00:00:00-04:00,14.91225814819336,14.912357898421112,14.91225814819336,14.912357898421112,2000,0.0,0.0,0.0
2017-09-25 00:00:00-04:00,14.91225814819336,14.91225814819336,14.91225814819336,14.91225814819336,0,0.0,0.0,0.0
2017-09-26 00:00:00-04:00,14.852587699890137,14.882471916488921,14.852587699890137,14.882471916488921,1346,0.0,0.0,0.0
2017-09-27 00:00:00-04:00,14.85757064819336,14.85757064819336,14.802782118397088,14.822705565596552,2187,0.0,0.0,0.0
2017-09-28 00:00:00-04:00,14.85757064819336,14.85757064819336,14.85757064819336,14.85757064819336,0,0.0,0.0,0.0
2017-09-29 00:00:00-04:00,14.85757064819336,14.85757064819336,14.85757064819336,14.85757064819336,0,0.0,0.0,0.0
2017-10-02 00:00:00-04:00,14.922318458557129,14.924809364208963,14.922318458557129,14.922318458557129,5830,0.0,0.0,0.0
2017-10-03 00:00:00-04:00,14.872411727905273,14.872411727905273,14.867530616917858,14.867530616917858,2533,0.0,0.0,0.0
2017-10-04 00:00:00-04:00,14.862550735473633,14.872512458554239,14.823700395460158,14.872512458554239,1320,0.0,0.0,0.0
2017-10-05 00:00:00-04:00,14.91225814819336,14.912357898421112,14.872412207215701,14.872412207215701,6341,0.0,0.0,0.0
2017-10-06 00:00:00-04:00,14.862550735473633,14.892434954713245,14.832666516234022,14.882473231632641,13156,0.0,0.0,0.0
2017-10-09 00:00:00-04:00,14.852587699890137,14.867530283190588,14.852587699890137,14.862549422090437,4296,0.0,0.0,0.0
2017-10-10 00:00:00-04:00,14.87171459197998,14.872511643783028,14.869522937022138,14.870419739050835,1100,0.0,0.0,0.0
2017-10-11 00:00:00-04:00,14.912358283996582,14.912358283996582,14.861454316454674,14.861853317376005,12512,0.0,0.0,0.0
2017-10-12 00:00:00-04:00,14.892434120178223,14.91235756522297,14.8623504021622,14.91235756522297,7292,0.0,0.0,0.0
2017-10-13 00:00:00-04:00,14.899115562438965,14.899115562438965,14.898916791282087,14.899015701331441,3255,0.0166,0.0,0.0
2017-10-16 00:00:00-04:00,14.908988952636719,14.908988952636719,14.908889091526147,14.908889091526147,2234,0.0,0.0,0.0
2017-10-17 00:00:00-04:00,14.908988952636719,14.928934545121708,14.908988952636719,14.908988952636719,4030,0.0,0.0,0.0
2017-10-18 00:00:00-04:00,14.859125137329102,14.859125137329102,14.859125137329102,14.859125137329102,181,0.0,0.0,0.0
2017-10-19 00:00:00-04:00,14.857131958007812,14.857131958007812,14.857131958007812,14.857131958007812,400,0.0,0.0,0.0
2017-10-20 00:00:00-04:00,14.857131958007812,14.857131958007812,14.857131958007812,14.857131958007812,0,0.0,0.0,0.0
2017-10-23 00:00:00-04:00,14.908988952636719,14.908988952636719,14.849154077298145,14.899016156394225,5071,0.0,0.0,0.0
2017-10-24 00:00:00-04:00,14.879171371459961,14.879171371459961,14.879171371459961,14.879171371459961,880,0.0,0.0,0.0
2017-10-25 00:00:00-04:00,14.899016380310059,14.899016380310059,14.84925321051847,14.856933005566,1717,0.0,0.0,0.0
2017-10-26 00:00:00-04:00,14.899016380310059,14.899016380310059,14.899016380310059,14.899016380310059,0,0.0,0.0,0.0
2017-10-27 00:00:00-04:00,14.900113105773926,14.908988380517739,14.877674790618462,14.889043739856305,3744,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,14.879071235656738,14.882063264684959,14.829208206438494,14.849752014143071,14921,0.0,0.0,0.0
2017-10-31 00:00:00-04:00,14.859125137329102,14.859224998434398,14.859125137329102,14.859224998434398,1002,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,14.878971099853516,14.878971099853516,14.878971099853516,14.878971099853516,1133,0.0,0.0,0.0
2017-11-02 00:00:00-04:00,14.869098663330078,14.869098663330078,14.849154021977588,14.869098663330078,3900,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,14.819235801696777,14.840777269998974,14.819235801696777,14.840777269998974,740,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,14.829208374023438,14.878173604874936,14.829208374023438,14.829208374023438,6080,0.0,0.0,0.0
2017-11-07 00:00:00-05:00,14.839180946350098,14.86899852223626,14.829208150332544,14.829208150332544,3482,0.0,0.0,0.0
2017-11-08 00:00:00-05:00,14.839180946350098,14.839180946350098,14.839180946350098,14.839180946350098,0,0.0,0.0,0.0
2017-11-09 00:00:00-05:00,14.841673851013184,14.879071361006469,14.809263690147734,14.879071361006469,13352,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,14.859026908874512,14.859026908874512,14.789318147831633,14.809263740177617,9451,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,14.879071235656738,14.879071235656738,14.879071235656738,14.879071235656738,1748,0.0,0.0,0.0
2017-11-14 00:00:00-05:00,14.885560035705566,14.885560035705566,14.865593179820236,14.865593179820236,2605,0.0166,0.0,0.0
2017-11-15 00:00:00-05:00,14.875676155090332,14.898539352459073,14.875676155090332,14.885660059126005,6700,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,14.85571002960205,14.875676886537688,14.85571002960205,14.85571002960205,1773,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,14.875676155090332,14.875676155090332,14.860701251154316,14.860701251154316,800,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,14.875676155090332,14.875676155090332,14.87557713487102,14.875676155090332,1500,0.0,0.0,0.0
2017-11-21 00:00:00-05:00,14.85571002960205,14.885660791064277,14.85571002960205,14.884662971882141,3811,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,14.835841178894043,14.891650496816252,14.835841178894043,14.891650496816252,8250,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,14.835841178894043,14.835841178894043,14.835841178894043,14.835841178894043,0,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,14.83574104309082,14.895543541044786,14.83574104309082,14.844327238386933,9395,0.0,0.0,0.0
2017-11-28 00:00:00-05:00,14.848320007324219,14.915609955154311,14.835840604061222,14.915609955154311,5071,0.0,0.0,0.0
2017-11-29 00:00:00-05:00,14.82575798034668,14.83574093188859,14.82575798034668,14.83574093188859,2550,0.0,0.0,0.0
2017-11-30 00:00:00-05:00,14.83574104309082,14.855708850559227,14.83574104309082,14.855708850559227,1836,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,14.795806884765625,14.835642528726929,14.790814932728312,14.835642528726929,11033,0.0,0.0,0.0
2017-12-04 00:00:00-05:00,14.785823822021484,14.80579067790363,14.740897206139794,14.80579067790363,21642,0.0,0.0,0.0
2017-12-05 00:00:00-05:00,14.75587272644043,14.7858244396911,14.735905869724178,14.7858244396911,7404,0.0,0.0,0.0
2017-12-06 00:00:00-05:00,14.745888710021973,14.765855565297338,14.725920902629145,14.74598773023792,8974,0.0,0.0,0.0
2017-12-07 00:00:00-05:00,14.725921630859375,14.737902125464043,14.725921630859375,14.72991481168843,13306,0.0,0.0,0.0
2017-12-08 00:00:00-05:00,14.735904693603516,14.774840584757245,14.735904693603516,14.774840584757245,3000,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,14.742502212524414,14.757494930804029,14.73250706700467,14.73250706700467,7649,0.0166,0.0,0.0
2017-12-12 00:00:00-05:00,14.770987510681152,14.781482127649284,14.742502394107527,14.742502394107527,14838,0.0,0.0,0.0
2017-12-13 00:00:00-05:00,14.77148723602295,14.77148723602295,14.77148723602295,14.77148723602295,1056,0.0,0.0,0.0
2017-12-14 00:00:00-05:00,14.757794380187988,14.762492651479276,14.742502360239492,14.742502360239492,2610,0.0,0.0,0.0
2017-12-15 00:00:00-05:00,14.742502212524414,14.754496196510198,14.742502212524414,14.742502212524414,7523,0.0,0.0,0.0
2017-12-18 00:00:00-05:00,14.747299194335938,14.753495879360564,14.742501791516533,14.752496936750841,6478,0.0,0.0,0.0
2017-12-19 00:00:00-05:00,14.691927909851074,14.72191239327782,14.677035276444853,14.712517757150598,34571,0.0,0.0,0.0
2017-12-20 00:00:00-05:00,14.74799919128418,14.752896679120626,14.74799919128418,14.752896679120626,2000,0.0,0.0,0.0
2017-12-21 00:00:00-05:00,14.742502212524414,14.742502212524414,14.742502212524414,14.742502212524414,2005,0.0,0.0,0.0
2017-12-22 00:00:00-05:00,14.692527770996094,14.712317892680488,14.672538432693258,14.672538432693258,8748,0.0,0.0,0.0
2017-12-26 00:00:00-05:00,14.742502212524414,14.742502212524414,14.727509494244797,14.727509494244797,2027,0.0,0.0,0.0
2017-12-27 00:00:00-05:00,14.698524475097656,14.715215776647991,14.652547378970624,14.70252215191235,33455,0.0,0.0,0.0
2017-12-28 00:00:00-05:00,14.698524475097656,14.698524475097656,14.698524475097656,14.698524475097656,0,0.0,0.0,0.0
2017-12-29 00:00:00-05:00,14.692527770996094,14.742502546537523,14.652548141200862,14.662543286947061,29667,0.0,0.0,0.0
2018-01-02 00:00:00-05:00,14.699124336242676,14.699124336242676,14.69252731149101,14.69252731149101,5129,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,14.687529563903809,14.687529563903809,14.687529563903809,14.687529563903809,2842,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,14.719513893127441,14.719513893127441,14.668039752435993,14.702522336667204,6409,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,14.68253231048584,14.692527456017762,14.68253231048584,14.692527456017762,13524,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,14.714216232299805,14.714216232299805,14.702522503083287,14.702522503083287,7472,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,14.712417602539062,14.72251187974238,14.702522541949108,14.702522541949108,12111,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,14.712517738342285,14.712517738342285,14.697525020053307,14.712517738342285,5330,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,14.732406616210938,14.732506701110186,14.71251736375669,14.71251736375669,4905,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,14.71501350402832,14.743503452356562,14.71501350402832,14.715113605908071,6133,0.0025,0.0,0.0
2018-01-16 00:00:00-05:00,14.71501350402832,14.71501350402832,14.71501350402832,14.71501350402832,3655,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,14.71501350402832,14.71501350402832,14.71501350402832,14.71501350402832,3320,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,14.698219299316406,14.698219299316406,14.698219299316406,14.698219299316406,610,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,14.73100757598877,14.735005930989482,14.725009090136483,14.725009090136483,2600,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,14.710015296936035,14.725009605388992,14.695020035131828,14.725009605388992,16930,0.0,0.0,0.0
